ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (pa_color)","Attribute Value (pa_color)","Attribute In Variations (pa_color)","Attribute Is Visible (pa_color)","Attribute Is Taxonomy (pa_color)","Attribute Name (pa_quality)","Attribute Value (pa_quality)","Attribute In Variations (pa_quality)","Attribute Is Visible (pa_quality)","Attribute Is Taxonomy (pa_quality)","Attribute Name (pa_size)","Attribute Value (pa_size)","Attribute In Variations (pa_size)","Attribute Is Visible (pa_size)","Attribute Is Taxonomy (pa_size)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product Type",Tags,"Product categories","Product tags","Product Visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating"
14027,"Mini Long Nose Pliers 115mm 4.5 Inch Tolsen Brand 10031","<h3><b>Features:</b></h3>
<ul>
 	<li>Made of carbon hardened and tempered steel.</li>
 	<li>Captive double leaf springs,</li>
 	<li data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.b788d0c4cScjhA"">Each tool includes comfortable soft rubber handle grips.</li>
</ul>
<h3><b>Specifications:</b></h3>
<ul>
 	<li><strong>Brand:</strong> Tolsen</li>
 	<li><strong>Model:</strong> 10031</li>
 	<li>Color: black</li>
 	<li><strong>Pliers size: approximately:</strong> 11.5cm or 4.5 inch.</li>
 	<li><strong>Material:</strong>  carbon steel.</li>
</ul>",,2020-05-21,product,https://fixit.com.bd/product/115mm-4-5-inch-mini-long-nose-pliers-tolsen-brand-10031/,0,,152,152,,instock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/10031-1-1.jpg,10031-1,,,,https://fixit.com.bd/wp-content/uploads/2020/01/10031-1-1.jpg,,Tolsen,simple,,"Tools and Hardware>Hand Tools|Pliers",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,115mm-4-5-inch-mini-long-nose-pliers-tolsen-brand-10031,,,0,0,open,closed,2020-07-07,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,4.2.2,,,0,0
14030,"115mm  4.5 Inch Mini Long Nose Pliers Tolsen Brand 10030","<h3><b>Features:</b></h3>
<ul>
 	<li>Made of carbon hardened and tempered steel.</li>
 	<li>Captive double leaf springs,</li>
 	<li data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.288753acjAAbTF"">Each tool includes comfortable soft rubber handle grips.</li>
</ul>
&nbsp;
<h3><b>Specifications:</b></h3>
<ul>
 	<li><strong>Brand:</strong> Tolsen</li>
 	<li><strong>Model:</strong> 10030</li>
 	<li><strong>Color:</strong> black</li>
 	<li><strong>Pliers size:</strong>  11.5cm or 4.5 inch.</li>
 	<li><strong>Material:</strong>  carbon steel.</li>
</ul>",,2020-01-21,product,https://fixit.com.bd/product/115mm-4-5-inch-mini-long-nose-pliers-tolsen-brand-10030/,0,,152,152,,instock,,,3,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/10030-1-1.jpg,10030-1,,,,https://fixit.com.bd/wp-content/uploads/2020/01/10030-1-1.jpg,,Tolsen,simple,,"Tools and Hardware>Hand Tools|Pliers",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,115mm-4-5-inch-mini-long-nose-pliers-tolsen-brand-10030,,,0,0,open,closed,2020-06-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14034,"1/2"" x 125mm 5 Inch Extension Bar Tolsen Brand 15127","<strong>Features:</strong>
<ul class="""">
 	<li class=""""><strong>Model:</strong> 15127</li>
 	<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.47996f2e8NSwV3"">Matt chrome Finish.</li>
 	<li class=""""><strong>Length:</strong> 5 inches or 125mm</li>
 	<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i1.47996f2e8NSwV3""><strong>Drive size:</strong> ½ inch</li>
 	<li data-spm-anchor-id=""a2a0e.pdp.product_detail.i1.47996f2e8NSwV3"">Tolsen extension bar is made of shiny Chrome Vanadium with high durability and good anti-rust,</li>
 	<li data-spm-anchor-id=""a2a0e.pdp.product_detail.i1.47996f2e8NSwV3"">Made from high quality chrome vanadium material.</li>
</ul>",,2020-05-21,product,https://fixit.com.bd/product/1-2-x-125mm-5-inch-extension-bar-tolsen-brand-15127/,0,fixit-15127,188,188,,instock,3,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/15121.jpg,15121,,,,https://fixit.com.bd/wp-content/uploads/2020/01/15121.jpg,,Tolsen,simple,,"Tools and Hardware>Hand Tools>Sockets and Ratchets",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,1-2-x-125mm-5-inch-extension-bar-tolsen-brand-15127,,,0,0,open,closed,2020-05-30,no,no,,no,,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14038,"100x16.0mm 4Inch x 5/8 Inch Diamond Cutting Blade 76700","<strong>Blade width:</strong> 10mm",,2020-01-21,product,https://fixit.com.bd/product/100x16-0mm-4inch-x-5-8-inch-diamond-cutting-blade-76700/,0,fixit-76700,203,203,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/76702-1.jpg,76702,,,,https://fixit.com.bd/wp-content/uploads/2020/01/76702-1.jpg,,Tolsen,simple,,"Tools and Hardware>Power Tool Accessories>Saw Blades",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,100x16-0mm-4inch-x-5-8-inch-diamond-cutting-blade-76700,,,0,0,open,closed,2020-01-21,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14041,"External Circlip Pliers, Bent  180mm,7 Inch Tolsen Brand 10092","<h3>Features:</h3>
This pliers is made from carbon and heat treated steel for a strong long lasting life,

With comfortable grip handles, safety and convenient to use.

&nbsp;
<h3><b>Specifications:</b></h3>
<ul>
 	<li><strong>Brand:</strong> Tolsen</li>
 	<li><strong>Model:</strong> 10092</li>
 	<li><strong>Type</strong>: internal bent</li>
 	<li><strong>Made of:</strong> carbon steel</li>
 	<li><strong>Plated:</strong> nickel finish</li>
 	<li>Up to 35mm between pins when open.</li>
 	<li><strong>Size:</strong> 180mm or 7 inch.</li>
</ul>",,2020-05-21,product,https://fixit.com.bd/product/external-circlip-pliers-bent-180mm7-inch-tolsen-brand-10092/,0,fixit-10092,240,240,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/10092.jpg,10092,,,,https://fixit.com.bd/wp-content/uploads/2020/01/10092.jpg,,Tolsen,simple,,"Tools and Hardware>Hand Tools>Pliers",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,external-circlip-pliers-bent-180mm7-inch-tolsen-brand-10092,,,0,0,open,closed,2020-07-23,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,4.2.2,,,0,0
14042,"500ml Orange scented Kitchen Degreaser Zepto Brand","<strong>Features:</strong>

Zepto Brand Kitchen Degreaser

Removes tough stains

And cleans stove-tops

Counter-tops

Cabinets

Walls and all surfaces of the kitchen

&nbsp;

<strong>Size: 500 ml</strong>

&nbsp;

<strong>Product Benefits:</strong>

Powers through tough grease

And leaves no harsh residue

Removes 99.9% germs

10 times better germ protection

Helps fight odor and any unpleasant smell",,2020-03-21,product,https://fixit.com.bd/product/500ml-orange-scented-kitchen-decreaser-zepto-brand/,0,26-4055,190,200,190,instock,,,43,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/03/daraz_product_photo-37.jpg|https://fixit.com.bd/wp-content/uploads/2020/01/kitchenDegreaser.jpg,"kitchen Degreaser|kitchenDegreaser",|,|,|,https://fixit.com.bd/wp-content/uploads/2020/03/daraz_product_photo-37.jpg,,Zepto,simple,,"Cleaning>Household Cleaners>Kitchen Cleaners",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,500ml-orange-scented-kitchen-decreaser-zepto-brand,,,0,0,open,closed,2020-07-14,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,4.2.2,,,0,0
14049,"180mm,7 Inch External Circlip Pliers, Straight Tolsen Brand 10087","<h3>Features:</h3>
This pliers is made from carbon and heat treated steel for a strong long lasting life.

With comfortable grip handles, safety and convenient to use.

&nbsp;
<h3><b>Specifications:</b></h3>
<ul>
 	<li><strong>Brand:</strong> Tolsen</li>
 	<li><strong>Model:</strong> 10087</li>
 	<li><strong>Made of:</strong> carbon steel</li>
 	<li><strong>Plated:</strong> nickel finish</li>
 	<li>Up to 35mm between pins when open</li>
 	<li><strong>Size:</strong> 180mm or 7 inch.</li>
</ul>",,2020-01-21,product,https://fixit.com.bd/product/180mm7-inch-external-circlip-pliers-straight-tolsen-brand-10087/,0,fixit-10087,240,240,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/10087.jpg,10087,,,,https://fixit.com.bd/wp-content/uploads/2020/01/10087.jpg,,Tolsen,simple,,"Tools and Hardware>Hand Tools|Pliers",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,180mm7-inch-external-circlip-pliers-straight-tolsen-brand-10087,,,0,0,open,closed,2020-06-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14053,"180mm,7 Inch Internal Circlip Pliers, Bent Tolsen Brand 10082","<h3>Features:</h3>
This pliers is made from carbon and heat treated steel for a strong long lasting life,

With comfortable grip handles, safety and convenient to use.

&nbsp;
<h3><b>Specifications:</b></h3>
<ul>
 	<li><strong>Brand:</strong> Tolsen</li>
 	<li><strong>Model:</strong> 10082</li>
 	<li><strong>Type</strong>: internal bent</li>
 	<li><strong>Made of:</strong> carbon steel</li>
 	<li><strong>Plated:</strong> nickel finish</li>
 	<li>Up to 35mm between pins when open.</li>
 	<li><strong>Size:</strong> 180mm or 7 inch.</li>
 	<li data-spm-anchor-id=""a2a0e.pdp.product_detail.i2.17571a30zzdmF5""><strong>Weight:</strong> 155g or 5.4oz.</li>
</ul>",,2020-01-21,product,https://fixit.com.bd/product/180mm7-inch-internal-circlip-pliers-bent-tolsen-brand-10082/,0,fixit-10082,240,240,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/10082.jpg,10082,,,,https://fixit.com.bd/wp-content/uploads/2020/01/10082.jpg,,Tolsen,simple,,"Tools and Hardware>Hand Tools>Pliers",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,180mm7-inch-internal-circlip-pliers-bent-tolsen-brand-10082,,,0,0,open,closed,2020-06-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14056,"180mm,7 Inch Internal Straight Circlip Pliers, Tolsen Brand 10077","<strong>Features:</strong>
<ul class="""">
 	<li class=""""><strong>Brand:</strong> Tolsen</li>
 	<li class=""""><strong>Model:</strong> 10077</li>
 	<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i3.198f43ffIjsszJ""><strong>Size:</strong> 180 mm or 7 inch</li>
</ul>
<ul class="""">
 	<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i2.198f43ffIjsszJ"">This pliers is made from carbon and heat treated steel for a strong long lasting life</li>
 	<li class="""">With comfortable grip handles, safety and convenient to use</li>
 	<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i1.198f43ffIjsszJ"">Spring loaded mechanism keeps pliers open automatically.</li>
</ul>
&nbsp;

&nbsp;",,2020-01-21,product,https://fixit.com.bd/product/180mm7-inch-internal-circlip-pliers-straight-tolsen-brand-10077/,0,fixit-10077,240,240,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/10077.jpg,10077,,,,https://fixit.com.bd/wp-content/uploads/2020/01/10077.jpg,,Tolsen,simple,,"Tools and Hardware>Hand Tools>Pliers",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,180mm7-inch-internal-circlip-pliers-straight-tolsen-brand-10077,,,0,0,open,closed,2020-06-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14062,"8mm Wood Chisel Tolsen Brand 25058","<strong>Features:</strong>
<ul class="""">
 	<li class=""""><strong>Model:</strong> 25058</li>
 	<li class=""""><strong>Size:</strong> 8mm</li>
 	<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.658b1828pQMZ1C"">Two-component plastic handle.</li>
 	<li class="""">The blade is carefully machined, sharp.</li>
 	<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i2.658b1828pQMZ1C"">The handle is plastic coated safe.</li>
</ul>",,2020-01-21,product,https://fixit.com.bd/product/8mm-wood-chisel-tolsen-brand-25058/,0,fixit-25058,260,260,,instock,,,3,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/25058.jpg,25058,,,,https://fixit.com.bd/wp-content/uploads/2020/01/25058.jpg,,Tolsen,simple,,"Tools and Hardware>Hand Tools>Chisels",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,8mm-wood-chisel-tolsen-brand-25058,,,0,0,open,closed,2020-06-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14064,"125×22.2mm  5 Inch x 7/8 Inch Diamond Cutting Blade 76703","•<strong> Blade width:</strong> 10mm",,2020-01-21,product,https://fixit.com.bd/product/125x22-2mm-5-inch-x-7-8-inch-diamond-cutting-blade-76703/,0,fixit-76703,290,290,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/76702-1-1.jpg,"76702 (1)",,,,https://fixit.com.bd/wp-content/uploads/2020/01/76702-1-1.jpg,,Tolsen,simple,,"Tools and Hardware>Power Tool Accessories",,,publish,2,lsneeha,ecommercefixit@gmail.com,Lazira,Parvin,125x22-2mm-5-inch-x-7-8-inch-diamond-cutting-blade-76703,,,0,0,open,closed,2020-01-21,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14137,"680W  16300rpm Electric Blower Machine DCA Brand","<ul>
 	<li>Input Power                   : 680W</li>
 	<li>No Load Speed              : 8300-16300rpm</li>
 	<li>Airflow                           : 1.6-3.2m3 /min</li>
 	<li>Net Weight                    : 1.8kg</li>
</ul>
&nbsp;
<ul>
 	<li class=""""><span data-spm-anchor-id=""a2o4k.prod.0.i4.1dee668f2h03qr"">Suitable for masonry, concrete and reinforced concrete</span></li>
 	<li class="""">Appropriate for all rotary hammers with SDS-plus holder</li>
 	<li class="""">Diffusion bonding technology provides stronger carbide bond for a longer-lasting bit</li>
 	<li class="""">Wear mark assures accuracy of hole diameter</li>
 	<li class="""">Centric conical tip guides bit through concrete and provides rounder holes</li>
</ul>",,2020-01-23,product,https://fixit.com.bd/product/680w-16300rpm-electric-blower-machine-dca-brand/,0,"dca 680",2400,2400,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/419907890_600x.jpg,419907890_600x,,,,https://fixit.com.bd/wp-content/uploads/2020/01/419907890_600x.jpg,,DCA,simple,,"Tools and Hardware>Power Tools>Dust Blower",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,680w-16300rpm-electric-blower-machine-dca-brand,,,0,0,open,closed,2020-01-23,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.9.0,,,0,0
14139,"220-240V 50/60Hz 400W Electric Blower Machine","Voltage: 220V-240V~50/60Hz

Input power:400W

No-load speed:14000rpm

Max blowing rate:3.0m3/min

With 1pcs dust

bag Packed by color box",,2020-01-23,product,https://fixit.com.bd/product/220-240v-50-60hz-400w-electric-blower-machine/,0,23-9865,1350,1350,,instock,,,4,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/china-air-blower.jpg,china-air-blower,,,,https://fixit.com.bd/wp-content/uploads/2020/01/china-air-blower.jpg,,China,simple,,"Tools and Hardware>Power Tools>Dust Blower",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,220-240v-50-60hz-400w-electric-blower-machine,,,0,0,open,closed,2020-06-03,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14142,"480W 14000rpm Electric Blower Machine Dongcheng  Brand","Electric Blower is applied under normal ambient conditions, the hand grip may be accompanied by straps, etc., can be achieved gardening blowing debris, sucking job debris, dust, etc. into the dust collection bag. Appliances etc. can also be used for computer dusting operations.
<ul>
 	<li>Watts:480W</li>
 	<li>No load speed min:14000</li>
 	<li>Maximum Gas Volume(m³/min): 2.5</li>
</ul>",,2020-01-23,product,https://fixit.com.bd/product/480w-14000rpm-electric-blower-machine-dongcheng-brand/,0,23-595,2200,2200,,outofstock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/DONGCHENG-ELECTRIC-BLOWER.jpg,"DONGCHENG ELECTRIC BLOWER",,,,https://fixit.com.bd/wp-content/uploads/2020/01/DONGCHENG-ELECTRIC-BLOWER.jpg,,Dongcheng,simple,outofstock,"Tools and Hardware>Power Tools>Dust Blower",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,480w-14000rpm-electric-blower-machine-dongcheng-brand,,,0,0,open,closed,2020-05-19,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.8.1,,,0,0
14144,"710W 1400rpm Electric Dust Blower Machine Crown Brand","<b>Product:</b> Dust Blower

<b>Model:</b> CT17010

<b>Specification:</b>

Rated power: 710W

Amperage at voltage 230V: 3.08 Amps

No-load speed: 14000 RPM

Air flow rate: 4 m³/min

Net weight: 1.6 kg

<b>Description</b>

2 functions.

Blower and vacuum cleaner

Lock-on function

Dust extraction.

Electronic speed adjustment.

With Intake packet.",,2020-01-23,product,https://fixit.com.bd/product/710w-1400rpm-electric-dust-blower-machine-crown-brand/,0,23-98547,2700,2700,,instock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/CT17010-500x500-1.jpg,CT17010-500x500,,,,https://fixit.com.bd/wp-content/uploads/2020/01/CT17010-500x500-1.jpg,,Rita,simple,,"Tools and Hardware>Power Tools>Dust Blower",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,710w-1400rpm-electric-dust-blower-machine-crown-brand,,,0,0,open,closed,2020-01-23,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.9.0,,,0,0
14148,"600W 16000rpm Electric Dust Blower Dawer Brand","Model: DW1101

Brand: Dawer

Rated Input Power 600W
No-Load Speed 16000r/min
Rated Frequency 50/60Hz
Rated Voltage 220-240V~
Wind Volume 2.8m³/min",,2020-01-23,product,https://fixit.com.bd/product/600w-16000rpm-electric-dust-blower-dawer-brand/,0,23-96581,2050,2050,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/drawer-blower.jpg,drawer-blower,,,,https://fixit.com.bd/wp-content/uploads/2020/01/drawer-blower.jpg,,Dawer,simple,,"Tools and Hardware>Power Tools>Dust Blower",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,600w-16000rpm-electric-dust-blower-dawer-brand,,,0,0,open,closed,2020-01-23,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.9.0,,,0,0
14150,"220-240V 1100W 18000rpm Industrial Dust Blower Dawer Brand","Rated Input Power                       1100W
No-Load Speed                            18000r/min
Rated Frequency                          50/60Hz
Rated Voltage                               220-240V~
Wind Volume                                 4.3m³/min",,2020-01-23,product,https://fixit.com.bd/product/220-240v-1100w-18000rpm-industrial-dust-blower-dawer-brand/,0,23-654231,3500,3500,,instock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/drawer-industrail-dust-blower.jpg,"drawer-industrail-dust blower",,,,https://fixit.com.bd/wp-content/uploads/2020/01/drawer-industrail-dust-blower.jpg,,Dawer,simple,,"Tools and Hardware>Power Tools>Dust Blower",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,220-240v-1100w-18000rpm-industrial-dust-blower-dawer-brand,,,0,0,open,closed,2020-01-23,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.9.0,,,0,0
14153,"220V 1600W 60L Industrial Vacuum Cleaner Shipon Brand","<strong>Vacuum Cleaner Machine</strong>

<strong>Capacity: 60L</strong>

<strong>Power: 1600W</strong>

<strong>Volt: 220V</strong>

<strong>Brand: Shipon</strong>

<strong>Origin: China</strong>",,2020-01-23,product,https://fixit.com.bd/product/220v-1600w-60l-industrial-vacuum-cleaner-shipon-brand/,0,23-98577,32000,35000,32000,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/41MQdSlUbxL.jpg,41MQdSlUbxL,,,,https://fixit.com.bd/wp-content/uploads/2020/01/41MQdSlUbxL.jpg,,Shipon,simple,,"Tools and Hardware>Power Tools>Vacuum Cleaner",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,220v-1600w-60l-industrial-vacuum-cleaner-shipon-brand,,,0,0,open,closed,2020-01-23,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.9.0,,,0,0
14155,"220-240V 1200W 30L Industrial Vacuum Cleaner Moller Brand","কার্পেট, সোফা বা মেঝেতে ধুলো ময়লা; ভেঙ্গে যাওয়া কাঁচের টুকরা; পানি জাতীয় আবর্জনা; গাড়ির ড্যাশবোর্ড বা সিটের ধুলো ময়লা নিমিষেই পরিষ্কার করে ফেলুন এই শক্তিশালী মাল্টি পারপাস ভ্যাকুম ক্লিনারের মাধ্যমে। চায়না হতে আমদানিকৃত আমাদের এই ভ্যাকুল ক্লিনারের সাথে থাকছে শক্তিশালী সাকশন নজেল যার মাধ্যমে সোফা, গাড়ির সিটের অথবা ফার্নিচারের চিপা জায়গায় যেখানে হাত পৌছানো সম্ভব না সেখান থেকে ভ্যাকুমের মাধ্যমে ময়লা টেনে নিয়ে আসা <span class=""text_exposed_show"">সম্ভব।</span>
<div class=""text_exposed_show"">

Made In Germany

Specifications

Suitable for dry and wet material Power: 1200 W,
outstanding performance
Capacity: 30 L
Suction hose length: 1.8 m
Suction hose diameter: 32 mm Power cord length: 3.5 m
Protection: IP24
Power supply: 220-240V
Weight: 9.4 kg
Contents of the package: Twist-free hose Dust bag
Straight suction pipe
A narrow head
Kefés head Traditional head

</div>",,2020-01-23,product,https://fixit.com.bd/product/220-240v-1200w-30l-industrial-vacuum-cleaner-moller-brand/,0,23-98500,16000,16000,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/Wet-Dry-Vacuum-Cleaner-K-402-.jpg,Wet-Dry-Vacuum-Cleaner-K-402-,,,,https://fixit.com.bd/wp-content/uploads/2020/01/Wet-Dry-Vacuum-Cleaner-K-402-.jpg,,Moller,simple,,"Tools and Hardware>Power Tools>Dust Blower",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,220-240v-1200w-30l-industrial-vacuum-cleaner-moller-brand,,,0,0,open,closed,2020-01-23,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,,3.9.0,,,0,0
